Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
2017-11-20,169.97999572753906,93.94999694824219,264.6300048828125,136.91000366210938,36.5,114.72000122070312,102.75,,238.1300048828125,170.4499969482422,150.50999450683594,44.619998931884766,137.92999267578125,99.01000213623047,45.459999084472656,166.92999267578125,231.49000549316406,54.099998474121094,82.52999877929688,59.25,35.349998474121094,88.2699966430664,129.77000427246094,210.25,116.37999725341797,109.94999694824219,46.20000076293945,70.77999877929688,97.4800033569336,80.55000305175781
2017-11-21,173.13999938964844,94.41000366210938,266.989990234375,137.60000610351562,36.650001525878906,115.16999816894531,103.0,,238.02000427246094,172.86000061035156,151.9499969482422,44.939998626708984,138.33999633789062,98.93000030517578,45.779998779296875,168.3000030517578,234.08999633789062,54.27000045776367,83.72000122070312,59.38999938964844,35.540000915527344,88.72000122070312,130.6300048828125,212.60000610351562,117.04000091552734,111.44999694824219,46.18000030517578,71.16000366210938,96.5199966430664,80.87000274658203
2017-11-22,174.9600067138672,93.81999969482422,265.1499938964844,138.00999450683594,36.45000076293945,115.91000366210938,102.73999786376953,,236.42999267578125,172.05999755859375,151.77000427246094,44.650001525878906,137.2899932861328,98.63999938964844,45.84000015258789,169.0500030517578,231.5800018310547,54.369998931884766,83.11000061035156,59.06999969482422,35.43000030517578,88.33000183105469,130.00999450683594,211.22000122070312,116.7300033569336,110.81999969482422,47.099998474121094,71.33000183105469,96.41000366210938,81.0999984741211
2017-11-24,174.97000122070312,93.4800033569336,265.8800048828125,137.38999938964844,36.4900016784668,116.51000213623047,102.63999938964844,,235.9499969482422,172.3300018310547,151.83999633789062,44.75,138.00999450683594,98.31999969482422,45.880001068115234,169.11000061035156,231.3800048828125,54.349998474121094,83.26000213623047,59.31999969482422,35.4900016784668,88.44999694824219,129.8300018310547,212.50999450683594,116.91000366210938,111.97000122070312,47.0099983215332,70.27999877929688,96.62000274658203,81.41999816894531
2017-11-27,174.08999633789062,93.47000122070312,265.5799865722656,137.19000244140625,36.869998931884766,115.58999633789062,102.79000091552734,,235.11000061035156,174.16000366210938,151.97999572753906,44.4900016784668,138.10000610351562,97.93000030517578,45.900001525878906,168.9600067138672,234.0,54.54999923706055,83.87000274658203,59.630001068115234,35.4900016784668,88.95999908447266,130.47999572753906,212.39999389648438,117.12000274658203,112.37999725341797,47.65999984741211,69.38999938964844,96.62000274658203,81.11000061035156
2017-11-28,173.07000732421875,95.27999877929688,267.989990234375,138.99000549316406,37.72999954223633,116.44999694824219,103.41000366210938,,239.41000366210938,176.57000732421875,152.47000122070312,44.72999954223633,140.02000427246094,101.36000061035156,45.83000183105469,171.33999633789062,235.6300048828125,54.93000030517578,84.87999725341797,59.58000183105469,35.849998474121094,89.4000015258789,133.00999450683594,216.13999938964844,117.70999908447266,113.36000061035156,48.81999969482422,72.23999786376953,96.7699966430664,81.66999816894531
2017-11-29,169.47999572753906,96.5999984741211,269.29998779296875,138.05999755859375,37.47999954223633,117.18000030517578,105.23999786376953,,241.36000061035156,177.25,153.5500030517578,43.95000076293945,139.80999755859375,103.7300033569336,45.5,170.42999267578125,238.00999450683594,55.36000061035156,83.33999633789062,60.36000061035156,36.209999084472656,89.37999725341797,134.52999877929688,222.8800048828125,118.16000366210938,109.86000061035156,49.900001525878906,71.91999816894531,97.55999755859375,82.2699966430664
2017-11-30,171.85000610351562,97.70999908447266,276.79998779296875,141.14999389648438,37.29999923706055,118.98999786376953,104.81999969482422,,247.63999938964844,179.82000732421875,153.97000122070312,44.84000015258789,139.3300018310547,104.5199966430664,45.77000045776367,171.97000122070312,243.13999938964844,55.27000045776367,84.16999816894531,60.41999816894531,36.2599983215332,89.98999786376953,135.57000732421875,228.1699981689453,121.44999694824219,112.58999633789062,50.88999938964844,72.76000213623047,97.2300033569336,83.29000091552734
2017-12-01,171.0500030517578,97.86000061035156,271.3800048828125,141.52000427246094,37.599998474121094,119.51000213623047,105.25,,248.9499969482422,180.4199981689453,154.75999450683594,44.68000030517578,139.97999572753906,104.79000091552734,45.970001220703125,172.8699951171875,241.14999389648438,55.869998931884766,84.26000213623047,59.880001068115234,36.349998474121094,90.36000061035156,136.2100067138672,226.77999877929688,120.12000274658203,110.7300033569336,51.25,71.44999694824219,97.3499984741211,83.45999908447266
2017-12-04,169.8000030517578,98.58999633789062,277.9700012207031,141.5,37.720001220703125,120.83999633789062,110.22000122070312,,250.64999389648438,184.89999389648438,156.4600067138672,44.4900016784668,139.00999450683594,106.94999694824219,46.22999954223633,170.64999389648438,239.25999450683594,56.220001220703125,81.08000183105469,60.099998474121094,36.060001373291016,91.41000366210938,136.36000061035156,221.4199981689453,120.04000091552734,107.43000030517578,51.720001220703125,71.56999969482422,97.01000213623047,83.56999969482422
2017-12-05,169.63999938964844,98.70999908447266,275.5400085449219,140.13999938964844,37.310001373291016,120.38999938964844,107.22000122070312,,248.3300018310547,182.85000610351562,155.35000610351562,43.439998626708984,139.6699981689453,105.72000122070312,46.2599983215332,172.99000549316406,238.25999450683594,55.77000045776367,81.58999633789062,60.41999816894531,35.630001068115234,91.4000015258789,135.32000732421875,220.08999633789062,120.29000091552734,108.58000183105469,50.91999816894531,70.18000030517578,97.83000183105469,82.88999938964844
2017-12-06,169.00999450683594,98.20999908447266,278.2699890136719,140.33999633789062,37.40999984741211,119.61000061035156,105.45999908447266,,245.9499969482422,180.8000030517578,154.10000610351562,43.45000076293945,141.05999755859375,104.93000030517578,46.45000076293945,173.47999572753906,238.6699981689453,54.349998474121094,82.77999877929688,59.720001220703125,35.560001373291016,91.25,135.36000061035156,219.94000244140625,121.19999694824219,109.73999786376953,50.68000030517578,71.05000305175781,97.27999877929688,82.27999877929688
2017-12-07,169.32000732421875,98.58000183105469,281.9700012207031,142.88999938964844,37.400001525878906,119.62999725341797,105.26000213623047,,248.55999755859375,182.0,153.57000732421875,43.08000183105469,140.00999450683594,104.62000274658203,45.779998779296875,172.91000366210938,240.3000030517578,54.77000045776367,82.48999786376953,60.599998474121094,35.5,90.0999984741211,134.2100067138672,220.14999389648438,122.4000015258789,111.4000015258789,50.41999816894531,69.61000061035156,96.77999877929688,82.55000305175781
2017-12-08,169.3699951171875,98.55000305175781,285.8999938964844,143.86000061035156,37.61000061035156,119.91999816894531,104.2300033569336,,250.35000610351562,183.41000366210938,154.80999755859375,43.349998474121094,140.58999633789062,105.93000030517578,45.310001373291016,173.14999389648438,238.1300048828125,55.56999969482422,84.16000366210938,61.29999923706055,35.7400016784668,90.37000274658203,133.75,223.91000366210938,122.80999755859375,112.5999984741211,51.09000015258789,71.55000305175781,96.55000305175781,82.66000366210938
2017-12-11,172.6699981689453,99.0,283.1600036621094,143.77000427246094,37.959999084472656,120.41999816894531,106.83000183105469,,250.1300048828125,182.25,155.41000366210938,43.65999984741211,141.13999938964844,105.62000274658203,45.33000183105469,173.25,239.3000030517578,56.34000015258789,85.2300033569336,61.90999984741211,36.209999084472656,90.2300033569336,133.16000366210938,222.77000427246094,123.30000305175781,112.37000274658203,51.84000015258789,71.87999725341797,96.93000030517578,83.02999877929688
2017-12-12,171.6999969482422,99.37000274658203,289.94000244140625,143.4199981689453,37.90999984741211,119.68000030517578,107.43000030517578,,257.67999267578125,181.8000030517578,156.74000549316406,43.33000183105469,142.60000610351562,106.8499984741211,45.290000915527344,172.22999572753906,236.5800018310547,57.06999969482422,85.58000183105469,62.16999816894531,36.58000183105469,89.8499984741211,134.35000610351562,222.49000549316406,123.4800033569336,113.45999908447266,53.189998626708984,72.01000213623047,96.69999694824219,82.76000213623047
2017-12-13,172.27000427246094,97.77999877929688,291.8399963378906,148.57000732421875,38.150001525878906,119.93000030517578,107.61000061035156,,255.55999755859375,183.02999877929688,153.91000366210938,43.34000015258789,142.88999938964844,105.51000213623047,45.900001525878906,173.5500030517578,239.11000061035156,56.90999984741211,85.3499984741211,64.30000305175781,36.63999938964844,90.87999725341797,133.55999755859375,224.35000610351562,124.30000305175781,113.30999755859375,52.88999938964844,71.72000122070312,97.76000213623047,83.12000274658203
2017-12-14,172.22000122070312,97.1500015258789,293.8800048828125,146.27999877929688,37.900001525878906,119.52999877929688,110.56999969482422,,255.47999572753906,182.1300048828125,154.0,43.2599983215332,141.64999389648438,104.66000366210938,46.029998779296875,173.13999938964844,238.0800018310547,56.0099983215332,84.69000244140625,64.52999877929688,36.459999084472656,91.0,132.5800018310547,221.25,123.76000213623047,112.91999816894531,52.34000015258789,70.36000061035156,97.12999725341797,82.9000015258789
2017-12-15,173.97000122070312,98.5199966430664,293.94000244140625,146.69000244140625,38.189998626708984,119.7300033569336,111.2699966430664,,257.1700134277344,182.5800018310547,152.5,44.560001373291016,142.4600067138672,106.13999938964844,46.189998626708984,174.05999755859375,238.0,56.2400016784668,86.8499984741211,64.79000091552734,37.20000076293945,91.88999938964844,134.88999938964844,221.82000732421875,126.16999816894531,113.81999969482422,52.66999816894531,71.94000244140625,97.11000061035156,83.02999877929688
2017-12-18,176.4199981689453,99.68000030517578,296.1400146484375,149.77000427246094,38.47999954223633,119.69999694824219,111.02999877929688,,260.0199890136719,184.72999572753906,153.3300018310547,46.2599983215332,141.8000030517578,106.95999908447266,45.93000030517578,174.1999969482422,238.4199981689453,56.220001220703125,86.37999725341797,64.80999755859375,37.130001068115234,91.87999725341797,135.2100067138672,222.6699981689453,126.70999908447266,113.55000305175781,53.25,72.55000305175781,97.9000015258789,82.94000244140625
2017-12-19,174.5399932861328,99.1500015258789,297.25,150.91000366210938,38.29999923706055,119.83999633789062,111.80999755859375,,256.4800109863281,185.97999572753906,153.22999572753906,47.040000915527344,141.77999877929688,106.51000213623047,46.130001068115234,173.38999938964844,238.38999938964844,56.22999954223633,85.83000183105469,64.23999786376953,36.939998626708984,91.68000030517578,135.5399932861328,222.0399932861328,126.77999877929688,112.13999938964844,52.83000183105469,72.19000244140625,98.80000305175781,82.44000244140625
2017-12-20,174.35000610351562,98.51000213623047,297.8999938964844,152.52000427246094,38.7400016784668,120.88999938964844,109.69000244140625,,255.17999267578125,187.30999755859375,152.9499969482422,47.560001373291016,141.16000366210938,106.13999938964844,46.08000183105469,172.1699981689453,236.9199981689453,56.11000061035156,85.5199966430664,63.59000015258789,36.459999084472656,91.52999877929688,135.25999450683594,222.3800048828125,127.0,112.12000274658203,52.77000045776367,72.72000122070312,98.75,82.87000274658203
2017-12-21,175.00999450683594,98.5,295.0299987792969,154.63999938964844,38.529998779296875,124.81999969482422,109.56999969482422,,261.010009765625,188.0800018310547,151.5,46.7599983215332,141.05999755859375,107.83000183105469,45.599998474121094,171.85000610351562,234.77999877929688,56.599998474121094,85.5,64.7699966430664,36.2400016784668,91.66999816894531,134.44000244140625,221.69000244140625,127.30999755859375,112.41000366210938,53.0099983215332,73.25,98.05999755859375,83.8499984741211
2017-12-22,175.00999450683594,98.73999786376953,295.1000061035156,155.75,38.54999923706055,124.9800033569336,108.66999816894531,,258.9700012207031,188.1300048828125,152.5,46.70000076293945,140.1199951171875,107.44999694824219,45.59000015258789,171.4199981689453,234.72999572753906,56.36000061035156,85.51000213623047,63.290000915527344,36.13999938964844,92.12999725341797,134.38999938964844,220.0,127.2300033569336,112.69000244140625,53.189998626708984,72.70999908447266,98.20999908447266,83.97000122070312
2017-12-26,170.57000732421875,98.56999969482422,295.3599853515625,156.44000244140625,38.47999954223633,125.9800033569336,108.12000274658203,,257.7200012207031,190.36000061035156,152.8300018310547,46.08000183105469,140.08999633789062,107.0199966430664,45.810001373291016,171.2899932861328,235.4499969482422,56.34000015258789,85.4000015258789,63.650001525878906,36.209999084472656,92.4800033569336,134.77999877929688,219.60000610351562,127.13999938964844,112.98999786376953,53.220001220703125,73.30000305175781,99.16000366210938,83.9800033569336
2017-12-27,170.60000610351562,99.12999725341797,295.6199951171875,157.52000427246094,38.560001373291016,125.55000305175781,107.63999938964844,,255.9499969482422,190.19000244140625,153.1300048828125,46.11000061035156,140.57000732421875,107.22000122070312,45.93000030517578,172.6699981689453,236.1999969482422,56.34000015258789,85.70999908447266,62.95000076293945,36.33000183105469,92.0999984741211,134.77000427246094,220.4199981689453,127.58000183105469,114.0199966430664,53.279998779296875,72.86000061035156,99.26000213623047,83.9000015258789
2017-12-28,171.0800018310547,99.69999694824219,296.3500061035156,158.4199981689453,38.59000015258789,125.58000183105469,107.7699966430664,,256.5,189.77999877929688,154.0399932861328,46.220001220703125,140.55999755859375,107.79000091552734,45.720001220703125,173.10000610351562,235.72000122070312,56.599998474121094,85.72000122070312,62.95000076293945,36.369998931884766,92.06999969482422,135.66000366210938,222.77000427246094,128.1199951171875,114.3499984741211,53.43000030517578,72.94000244140625,99.4000015258789,84.0199966430664
2017-12-29,169.22999572753906,99.30999755859375,294.9100036621094,157.5800018310547,38.29999923706055,125.19000244140625,107.51000213623047,,254.75999450683594,189.52999877929688,153.4199981689453,46.15999984741211,139.72000122070312,106.94000244140625,45.880001068115234,172.1199951171875,235.3699951171875,56.27000045776367,85.54000091552734,62.54999923706055,36.220001220703125,91.87999725341797,135.63999938964844,220.4600067138672,127.56999969482422,114.0199966430664,52.93000030517578,72.62000274658203,98.75,83.63999938964844
2018-01-02,172.25999450683594,98.94000244140625,296.8399963378906,157.0399932861328,38.86000061035156,127.58000183105469,111.80000305175781,,255.6699981689453,188.02999877929688,154.25,46.849998474121094,139.22999572753906,107.94999694824219,45.540000915527344,173.22000122070312,235.63999938964844,56.220001220703125,85.94999694824219,63.4900016784668,36.439998626708984,90.6500015258789,131.97999572753906,221.16000366210938,128.16000366210938,114.51000213623047,53.529998779296875,74.94999694824219,98.58999633789062,85.02999877929688
2018-01-03,172.22999572753906,99.55000305175781,297.79998779296875,157.27999877929688,39.16999816894531,128.50999450683594,112.27999877929688,,253.2899932861328,189.00999450683594,158.49000549316406,45.2599983215332,140.55999755859375,108.05999755859375,45.439998626708984,172.49000549316406,235.6300048828125,56.13999938964844,86.3499984741211,63.47999954223633,36.709999084472656,90.54000091552734,132.39999389648438,223.47999572753906,130.0399932861328,115.6500015258789,52.43000030517578,75.51000213623047,99.44999694824219,86.69999694824219
2018-01-04,173.02999877929688,100.8499984741211,296.6700134277344,159.44000244140625,38.9900016784668,128.11000061035156,112.2300033569336,,256.8299865722656,190.50999450683594,161.6999969482422,44.43000030517578,140.5500030517578,109.04000091552734,46.08000183105469,173.6999969482422,238.7100067138672,57.04999923706055,87.11000061035156,63.439998626708984,36.790000915527344,91.18000030517578,132.39999389648438,224.4499969482422,130.4499969482422,116.08000183105469,52.599998474121094,71.5999984741211,99.54000091552734,86.81999969482422
2018-01-05,175.0,101.08000183105469,308.8399963378906,161.9600067138672,39.529998779296875,127.9000015258789,111.62000274658203,,255.52000427246094,192.5,162.49000549316406,44.7400016784668,141.7100067138672,108.33999633789062,46.06999969482422,174.0500030517578,240.57000732421875,56.9900016784668,88.19000244140625,63.97999954223633,36.86000061035156,91.23999786376953,132.16000366210938,228.72999572753906,131.57000732421875,118.86000061035156,52.47999954223633,72.91999816894531,100.12999725341797,86.75
2018-01-08,174.35000610351562,100.1500015258789,310.1499938964844,166.02999877929688,39.939998626708984,128.52999877929688,110.0199966430664,,251.80999755859375,192.0399932861328,163.47000122070312,44.7400016784668,141.88999938964844,108.5,46.0,173.92999267578125,239.7899932861328,56.65999984741211,88.27999877929688,64.55000305175781,36.45000076293945,91.72000122070312,131.4499969482422,224.75999450683594,132.82000732421875,119.33999633789062,52.38999938964844,73.8499984741211,101.61000061035156,87.13999938964844
2018-01-09,174.3300018310547,100.5199966430664,318.42999267578125,166.42999267578125,39.689998626708984,127.83999633789062,109.94000244140625,,253.94000244140625,193.10000610351562,163.8300018310547,43.619998931884766,144.13999938964844,109.05000305175781,46.22999954223633,173.5399932861328,241.27999877929688,56.79999923706055,88.22000122070312,64.08999633789062,36.40999984741211,91.05000305175781,132.47000122070312,225.8800048828125,134.27000427246094,119.11000061035156,51.61000061035156,73.41999816894531,100.38999938964844,86.7699966430664
2018-01-10,174.2899932861328,101.22000122070312,320.260009765625,165.8699951171875,39.90999984741211,128.66000366210938,109.47000122070312,,254.3300018310547,191.8000030517578,164.17999267578125,42.5,143.97000122070312,110.25,46.06999969482422,173.50999450683594,241.13999938964844,57.29999923706055,87.81999969482422,64.22000122070312,36.470001220703125,90.47000122070312,132.11000061035156,224.1999969482422,134.89999389648438,118.9800033569336,51.689998626708984,74.08000183105469,99.66999816894531,86.08000183105469
2018-01-11,175.27999877929688,100.7300033569336,328.1199951171875,169.1999969482422,40.099998474121094,132.57000732421875,110.98999786376953,,255.1300048828125,194.67999267578125,164.1999969482422,43.40999984741211,144.7899932861328,110.83999633789062,46.040000915527344,173.38999938964844,242.30999755859375,57.599998474121094,88.08000183105469,64.29000091552734,36.560001373291016,90.1500015258789,132.33999633789062,225.38999938964844,134.99000549316406,119.83999633789062,52.11000061035156,75.37999725341797,100.0199966430664,86.93000030517578
2018-01-12,177.08999633789062,100.97000122070312,336.2099914550781,170.3000030517578,40.869998931884766,133.60000610351562,112.47000122070312,,257.0299987792969,196.4199981689453,163.13999938964844,43.2400016784668,145.75999450683594,112.66999816894531,46.150001525878906,173.57000732421875,244.47000122070312,58.65999984741211,89.5999984741211,64.66999816894531,36.540000915527344,89.61000061035156,134.72999572753906,228.63999938964844,136.5800018310547,120.08999633789062,51.86000061035156,76.06999969482422,100.87000274658203,87.5199966430664
2018-01-16,176.19000244140625,100.33999633789062,335.1600036621094,169.30999755859375,40.540000915527344,132.00999450683594,110.69000244140625,,258.4599914550781,196.30999755859375,163.85000610351562,43.13999938964844,146.86000061035156,112.2699966430664,46.529998779296875,173.67999267578125,244.74000549316406,62.06999969482422,88.3499984741211,63.41999816894531,36.599998474121094,90.22000122070312,135.52000427246094,232.89999389648438,133.97000122070312,120.38999938964844,51.65999984741211,76.02999877929688,100.69000244140625,86.97000122070312
2018-01-17,179.10000610351562,100.76000213623047,351.010009765625,168.5,41.20000076293945,132.36000061035156,111.97000122070312,,253.64999389648438,199.82000732421875,168.64999389648438,44.38999938964844,146.97999572753906,112.98999786376953,46.81999969482422,174.97999572753906,248.11000061035156,62.029998779296875,90.13999938964844,63.810001373291016,37.18000030517578,91.19999694824219,136.86000061035156,238.42999267578125,134.4199981689453,121.9800033569336,51.720001220703125,75.77999877929688,102.69999694824219,88.0
2018-01-18,179.25999450683594,99.86000061035156,340.1600036621094,168.8300018310547,41.29999923706055,131.58999633789062,110.41999816894531,,250.97000122070312,198.3300018310547,169.1199951171875,44.47999954223633,146.9199981689453,113.26000213623047,46.880001068115234,174.57000732421875,245.91000366210938,61.130001068115234,90.0999984741211,64.11000061035156,36.9900016784668,90.18000030517578,137.33999633789062,243.16000366210938,134.61000061035156,123.11000061035156,51.54999923706055,76.0,104.30000305175781,87.43000030517578
2018-01-19,178.4600067138672,98.02999877929688,337.7300109863281,170.41000366210938,41.290000915527344,131.3000030517578,110.58999633789062,,256.1199951171875,201.3300018310547,162.3699951171875,44.81999969482422,147.36000061035156,113.01000213623047,47.15999984741211,176.1199951171875,248.17999267578125,61.279998779296875,90.0,67.20999908447266,36.939998626708984,91.06999969482422,137.85000610351562,243.35000610351562,135.89999389648438,122.69999694824219,51.90999984741211,76.47000122070312,104.58999633789062,87.1500015258789
2018-01-22,177.0,98.31999969482422,338.0,170.88999938964844,41.65999984741211,132.55999755859375,111.0999984741211,,261.5199890136719,204.4600067138672,162.60000610351562,45.75,148.13999938964844,114.33000183105469,47.380001068115234,176.2100067138672,247.3000030517578,61.25,91.61000061035156,66.38999938964844,36.93000030517578,91.88999938964844,139.35000610351562,243.55999755859375,135.2100067138672,124.33000183105469,53.459999084472656,77.4000015258789,105.44999694824219,88.25
2018-01-23,177.0399932861328,97.9800033569336,335.5899963378906,169.42999267578125,42.099998474121094,131.02000427246094,110.41000366210938,,260.0899963378906,204.89999389648438,166.25,46.060001373291016,141.8300018310547,114.20999908447266,47.45000076293945,176.80999755859375,246.30999755859375,61.70000076293945,91.9000015258789,67.13999938964844,36.81999969482422,89.05000305175781,146.25999450683594,245.2100067138672,136.02999877929688,124.6500015258789,53.22999954223633,77.0199966430664,105.9000015258789,88.30000305175781
2018-01-24,174.22000122070312,99.30000305175781,334.69000244140625,168.33999633789062,42.16999816894531,131.38999938964844,110.5,,265.67999267578125,206.22000122070312,165.3699951171875,45.5099983215332,142.07000732421875,115.66999816894531,47.83000183105469,176.1199951171875,247.69000244140625,61.18000030517578,91.81999969482422,68.0,36.93000030517578,88.30999755859375,147.6199951171875,244.85000610351562,135.67999267578125,124.55000305175781,54.220001220703125,77.33000183105469,105.79000091552734,88.52999877929688
2018-01-25,171.11000061035156,99.69000244140625,343.1099853515625,169.3699951171875,41.900001525878906,130.64999389648438,110.55000305175781,,269.0299987792969,205.3699951171875,165.47000122070312,45.29999923706055,144.39999389648438,115.69999694824219,47.84000015258789,175.66000366210938,252.36000061035156,61.29999923706055,92.33000183105469,67.70999908447266,37.22999954223633,88.33999633789062,148.47000122070312,245.17999267578125,137.75,125.22000122070312,54.290000915527344,78.2699966430664,106.5999984741211,88.37000274658203
2018-01-26,171.50999450683594,99.62999725341797,343.2200012207031,167.05999755859375,42.560001373291016,131.19000244140625,112.19000244140625,,268.1400146484375,207.22999572753906,167.33999633789062,50.08000183105469,145.3300018310547,116.31999969482422,48.529998779296875,178.36000061035156,258.6300048828125,62.040000915527344,94.05999755859375,68.04000091552734,39.0099983215332,87.7300033569336,149.4199981689453,248.47000122070312,137.97999572753906,126.31999969482422,54.720001220703125,79.1500015258789,108.38999938964844,89.0
2018-01-29,167.9600067138672,99.41000366210938,340.82000732421875,162.5800018310547,42.849998474121094,128.47999572753906,111.54000091552734,,272.4800109863281,204.9199981689453,166.8000030517578,49.97999954223633,143.67999267578125,116.19999694824219,47.70000076293945,177.77000427246094,256.010009765625,61.630001068115234,93.91999816894531,67.58000183105469,39.02000045776367,86.86000061035156,148.9600067138672,247.41000366210938,136.6699981689453,124.83999633789062,54.130001068115234,80.2699966430664,109.55000305175781,88.01000213623047
2018-01-30,166.97000122070312,98.70999908447266,337.7099914550781,163.75999450683594,42.25,125.2300033569336,110.11000061035156,,268.94000244140625,201.80999755859375,163.6199951171875,48.790000915527344,142.42999267578125,115.11000061035156,47.40999984741211,172.47999572753906,251.5399932861328,60.650001525878906,92.73999786376953,67.33000183105469,37.79999923706055,86.94999694824219,148.72000122070312,236.64999389648438,136.5,123.55000305175781,53.900001525878906,76.12999725341797,107.7300033569336,86.77999877929688
2018-01-31,167.42999267578125,99.4000015258789,354.3699951171875,162.77999877929688,41.540000915527344,125.3499984741211,108.66999816894531,,267.8900146484375,200.89999389648438,163.6999969482422,48.13999938964844,138.19000244140625,115.66999816894531,47.59000015258789,171.13999938964844,250.5,59.25,95.01000213623047,68.22000122070312,37.040000915527344,86.33999633789062,149.9199981689453,236.77999877929688,138.00999450683594,124.2300033569336,54.06999969482422,75.26000213623047,106.5999984741211,87.30000305175781
2018-02-01,167.77999877929688,100.0,356.94000244140625,162.24000549316406,41.70000076293945,125.56999969482422,110.48999786376953,,272.2300109863281,199.89999389648438,162.39999389648438,47.650001525878906,140.02000427246094,116.87000274658203,47.45000076293945,171.89999389648438,247.94000244140625,59.86000061035156,94.26000213623047,67.6500015258789,36.83000183105469,85.8499984741211,150.0,235.22000122070312,138.32000732421875,125.72000122070312,54.29999923706055,76.05999755859375,105.5199966430664,89.06999969482422
2018-02-02,160.5,96.68000030517578,348.9100036621094,157.49000549316406,40.93000030517578,118.58000183105469,108.69999694824219,,260.0400085449219,193.97000122070312,159.02999877929688,46.150001525878906,137.67999267578125,114.27999877929688,46.72999954223633,169.3800048828125,245.1699981689453,58.560001373291016,91.77999877929688,67.22000122070312,36.61000061035156,84.25,147.9499969482422,231.8800048828125,134.61000061035156,120.91000366210938,52.97999954223633,73.55999755859375,104.4800033569336,84.52999877929688
2018-02-05,156.49000549316406,92.01000213623047,328.8800048828125,151.0800018310547,38.779998779296875,112.62000274658203,104.69999694824219,,249.11000061035156,183.11000061035156,152.52999877929688,44.52000045776367,130.38999938964844,108.80000305175781,44.88999938964844,163.85000610351562,231.44000244140625,56.400001525878906,88.0,64.38999938964844,34.66999816894531,81.05999755859375,141.52000427246094,220.02000427246094,127.23999786376953,116.2699966430664,50.5,70.43000030517578,100.08999633789062,79.72000122070312
2018-02-06,163.02999877929688,94.18000030517578,340.9100036621094,156.41000366210938,40.16999816894531,117.18000030517578,106.16999816894531,,258.70001220703125,191.0399932861328,155.33999633789062,44.90999984741211,131.8300018310547,112.11000061035156,44.66999816894531,165.17999267578125,233.6300048828125,55.459999084472656,91.33000183105469,65.22000122070312,35.279998779296875,82.37999725341797,140.85000610351562,225.17999267578125,129.80999755859375,119.97000122070312,50.83000183105469,71.79000091552734,100.9000015258789,78.3499984741211
2018-02-07,159.5399932861328,93.61000061035156,348.1199951171875,154.33999633789062,40.34000015258789,115.29000091552734,104.76000213623047,,257.1000061035156,191.2899932861328,153.85000610351562,45.20000076293945,131.4199981689453,112.87000274658203,44.560001373291016,165.7100067138672,233.19000244140625,55.880001068115234,89.61000061035156,65.62999725341797,34.97999954223633,81.83999633789062,142.13999938964844,225.82000732421875,131.97000122070312,119.6500015258789,51.0099983215332,71.52999877929688,102.8499984741211,76.94000244140625
2018-02-08,155.14999389648438,88.33999633789062,329.6600036621094,145.99000549316406,38.77000045776367,112.30000305175781,101.3499984741211,,246.35000610351562,181.22000122070312,147.58999633789062,42.75,126.36000061035156,107.87999725341797,43.099998474121094,158.97000122070312,222.88999938964844,54.72999954223633,85.01000213623047,62.4900016784668,33.630001068115234,80.22000122070312,135.00999450683594,216.4600067138672,127.4800033569336,113.86000061035156,49.040000915527344,68.22000122070312,100.0199966430664,76.06999969482422
2018-02-09,156.41000366210938,91.72000122070312,332.8299865722656,149.2100067138672,39.529998779296875,113.5,103.08999633789062,,249.3000030517578,184.1199951171875,149.50999450683594,43.95000076293945,129.52999877929688,110.04000091552734,43.130001068115234,160.8000030517578,225.2100067138672,54.869998931884766,88.18000030517578,65.48999786376953,34.15999984741211,79.91999816894531,137.0800018310547,220.9600067138672,125.02999877929688,116.31999969482422,49.880001068115234,68.45999908447266,99.37000274658203,75.77999877929688
2018-02-12,162.7100067138672,94.69999694824219,343.79998779296875,152.2899932861328,40.599998474121094,113.9800033569336,103.38999938964844,,253.16000366210938,184.05999755859375,151.39999389648438,44.83000183105469,130.27000427246094,111.73999786376953,43.970001220703125,163.89999389648438,229.19000244140625,55.43000030517578,89.12999725341797,65.9800033569336,34.65999984741211,81.33000183105469,138.13999938964844,225.69000244140625,127.37999725341797,118.47000122070312,50.11000061035156,68.45999908447266,99.55000305175781,76.41999816894531
2018-02-13,164.33999633789062,94.55999755859375,343.1600036621094,153.97000122070312,41.22999954223633,113.29000091552734,104.12000274658203,,255.52999877929688,183.72000122070312,150.75,44.459999084472656,129.9600067138672,112.43000030517578,44.189998626708984,162.39999389648438,231.36000061035156,54.900001525878906,89.83000183105469,65.87000274658203,34.939998626708984,81.5,138.5800018310547,226.63999938964844,125.7699966430664,118.3499984741211,50.08000183105469,68.29000091552734,100.9800033569336,76.30000305175781
2018-02-14,167.3699951171875,96.2300033569336,344.8500061035156,158.05999755859375,42.09000015258789,113.62999725341797,104.5999984741211,,262.5799865722656,184.69000244140625,154.75999450683594,45.380001068115234,129.6699981689453,115.02999877929688,44.099998474121094,159.99000549316406,232.0,54.900001525878906,90.80999755859375,67.95999908447266,35.189998626708984,80.68000030517578,140.60000610351562,228.77999877929688,126.69999694824219,120.83000183105469,49.5099983215332,68.48999786376953,101.69999694824219,76.45999908447266
